I think I'm too cynical for L.A. My sense of humor doesn't go down well here, which probably affects my love life. I need to have a laugh track following me around so people know I'm trying to be funny.;Teddy Thompson;humor
Back in 2004, Kellie Overbey handed me her play 'Girl Talk' to read. I fell in love with her brutally delicious humor and the fearlessly deft way in which she drew her characters. They jumped off the page and begged me to give them a space in which to stomp around.;Carrie Preston;humor
Robert Walker as Bruno was excellent. He had elegance and humor, and the proper fondness for his mother.;Patricia Highsmith;humor
You can't do anything to be funny. That's cringeworthy. If your humor comes out of a place of love every time, you don't make the joke bigger than you. The funniest comedians are in touch with their emotional level.;John Krasinski;humor
I think it would be hard to go the distance in this business without a sense of humor.;Patricia Clarkson;humor
G.I. humor is similar to cop humor.;Nelson DeMille;humor
Humor is healing.;Brad Garrett;humor
There was a time I was very much blaming the way I felt on L.A, that it was a vacuum of creativity, of humor or anything organic, and I was really angry at the place. But then today I feel completely different - I love L.A.!;Naomi Watts;humor
All I try to do is as earnestly and as acutely as I can, conceive a character and try to portray this character just honestly. If the humor is within the absurdity and the awfulness of situations, then let it be seen that way.;Patrick Warburton;humor
But if you read Jane Austen, you know that she had a wicked sense of humor. Not only was she funny, but her early writing was very dark and had a gothic tone to it.;Seth Grahame-Smith;humor
I think it's because it's so different and it takes risks. Plus, it's really smart humor. It gives the audience credit in terms of not needing to tell them when to laugh. I love that about the show. There's no laugh track.;Sarah Chalke;humor
Humor is the ability to see three sides to one coin.;Ned Rorem;humor
The script was just the best I'd read in a long time and I love the humor, which I wasn't expecting, and I like the fact that my six year old daughter can see the show without being, you know, protected from it.;Stephen Collins;humor
I really wouldn't want to live in America. I found New York claustrophobic and dirty. I missed England when I was there, simple things like smells and the British sense of humor.;Jonny Lee Miller;humor
I think Damien Hirst is hilarious. And I think he's a true artist. He's not hilarious first I think he is a real artist, and I also think he's got an amazing sense of humor.;Jemima Kirke;humor
I think great humor lies in playing the truth of a situation.;Brendan Coyle;humor
I think great humor lies in playing the truth of a situation. I see myself as a performer and that applies to a Greek drama or a modern comedy.;Brendan Coyle;humor
But because it was able to balance that kind of humor with a sweet story and characters you really rooted for and also got across the girls' point of view, I've heard nothing but great things from younger and older females as well.;Jason Biggs;humor
Even people that I agree with can do something that would be a target for a bit of humor.;Jonathan Shapiro;humor
I'm not really big on slapstick humor. I like gentle humor.;Anjelica Huston;humor
If you can understand the humor in the drawing part you'll probably get the humor in the audio part.;Eric San;humor
Well, the most terrible fear that anybody should have is not war, is not a disease, not cancer or heart problems or food poisoning - it's a man or a woman without a sense of humor.;Jonathan Winters;humor
Kindness and a generous spirit go a long way. And a sense of humor. It's like medicine - very healing.;Max Irons;humor
I am a candid interview and I have a dark and dry sense of humor - a very Canadian sense of humor and I am only learning now stupidly that you can't read tongue. When I say something funny in a newspaper and I meant it to be funny, it doesn't read that way.;Michael Buble;humor
I am in the Master of Professional Writing program teaching Humor Writing, Literary and Dramatic.;Shelley Berman;humor
The man with the real sense of humor is the man who can put himself in the spectator's place and laugh at his own misfortune.;Bert Williams;humor
Humor is a social lubricant that helps us get over some of the bad spots.;Steve Allen;humor
I met Elton John at an Interview dinner, and we just sort of became friends. He's got such a wicked sense of humor.;Moby;humor
The combination of landing the biggest interview of my career and having a drill in my back reminds me that God only gives us what we can handle and that it helps to have a good sense of humor when we run smack into the absurdity of life.;Robin Roberts;humor
Rock Hudson wasn't my type. He's a great guy and had a great sense of humor.;Tab Hunter;humor
Think about scary movies: There's a fine line between horror and humor.;Roy Blount, Jr.;humor
People may think of Southern humor in terms of missing teeth and outhouse accidents, but the best of it is a rich vein running through the best of Southern literature.;Roy Blount, Jr.;humor
Sense of humor is important in life, not just in clothing. How boring to live a life in beige.;Jean Pigozzi;humor
I certainly didn't say while writing 'Gossip Girl,' 'Oh this is going to be big!' It was really like, 'Oh god, everyone's gong to hate these people! They're so bratty!' But I actually think what is so appealing about them is the humor in them.;Cecily von Ziegesar;humor
But it was this tough little character part that I was playing, a very funny little guy that I invented over a weekend, because I realized I was not contributing to the humor of this thing. And I had to do something.;Dabney Coleman;humor
All my jobs have been with food in one way or another since 1948. My parents were in the hotel business, and I just loved the warm hearted people who worked so hard with such good humor.;Graham Kerr;humor
My family has been amazing, and they understand how blessed I am. They've been able to keep my sense of humor.;Karen Duffy;humor
Humor was not important only for me, humor was important for this nation for centuries, to survive, you know.;Milos Forman;humor
Good humor isn't a trait of character, it is an art which requires practice.;David Seabury;humor
At NBC I wasn't really sure if the grandparents were going to get my sense of humor on a particular topic.;Tabitha Soren;humor
All the people who follow me on Twitter know my sense of humor. I sometimes forget the blogosphere will give it more weight than I intended.;Kurt Sutter;humor
I'm going to do a lot of weird stuff that's not going to be like me prancing around like an insane 12-year-old. I showed everybody that side of me and I think it's time to do different stuff, even when it comes down to the type of humor. I want to do some drier, weirder stuff.;Andy Milonakis;humor
I have a very dark sense of humor.;Andy Dick;humor
I love doing comedy. You don't get many good comedy scripts. They're rare. But, I do love playing comedy. Even in drama, I like to try to find the humor because I think it's very human.;Colm Meaney;humor
I failed to fulfill what should have been an interesting role. I couldn't take their formula and bring what I had, my humor, my ideas, and make it my own.;Dianne Wiest;humor
Men will confess to treason, murder, arson, false teeth, or a wig. How many of them will own up to a lack of humor?;Frank Moore Colby;humor
A lot of my humor centers on the act of telling jokes and I think this can prevent certain audiences from suspending their feeling of disbelief. It might piss a few people off, but I can't help it.;Michael Showalter;humor
I'm interested not just in projects that I'll be starring in, but producing film and TV that's really quality and great for adults and when I say 'great for adults,' it doesn't mean without humor, because I'm also interested in doing comedy.;Lance Reddick;humor
Those who knew Lincoln described him as an extraordinarily funny man. Humor was an essential aspect of his temperament. He laughed, he explained, so he did not weep.;Doris Kearns Goodwin;humor
I think that some books are more successful than others to certain readers. People who read my books for the humor, they're going to love one book. People who read my books for the mystery, they might not like that book quite as much.;Janet Evanovich;humor
You can get through very serious and sometimes horrible and sometimes embarrassing and very awkward situations with humor. It gives us a way out.;Janet Evanovich;humor
We don't appreciate the value of humor sometimes.;Janet Evanovich;humor
I've learned to have a sense of humor about myself. Lord knows everyone else does!;Debbie Gibson;humor
M*A*S*H offered real characters and everybody identified with them because they had such soul. The humor was intelligent and it always assumed that you had an intellect.;Loretta Swit;humor
We have always had gross humor. But we try for funny, not gross.;Shawn Wayans;humor
The quickest way to defuse fear or insecurity or anger is usually humor. I think comics figure that out quickly, and, once you figure it out, you think, 'Hey, if I can do this and get paid, that would be kind of cool.';Billy Gardell;humor
I often have said that to be a college president, you need a thick skin, a good sense of humor, and nerves like sewer pipes.;Gordon Gee;humor
Humor is imperative, more important than food. You have a choice when someone dies. You can lie down or get back into life. Do something for someone else.;Doris Roberts;humor
We have a certain warped sense of humor in Scandinavia, and that is what comes across in the choices in a lot of our movies.;Connie Nielsen;humor
When a chick has a sense of humor, there's nothing more attractive.;Dylan O'Brien;humor
The President has a wonderful sense of humor, which is one of the reasons it is so much fun to work for him.;Karen Hughes;humor
I don't have a very quick sense of humor.;Florenz Ziegfeld;humor
If a dog doesn't put you first where are you both? In what relation? A dog needs God. It lives by your glances, your wishes. It even shares your humor. This happens about the fifth year. If it doesn't happen you are only keeping an animal.;Enid Bagnold;humor
It's great to be able to connect parents with children both emotionally and through humor. I look forward to exploring family entertainment once again and examining the specifics of our day-to-day lives against the backdrop of an extraordinary adventure.;Jon Favreau;humor
And for my family, comedically, that was the key to a lot of the humor.;Damon Wayans;humor
Every time I've done comedy in, like, traditional comedy clubs, there's always these comedians that do really well with audiences but that the other comedians hate because they're just, you know, doing kind of cheap stuff like dancing around or doing, like, very kind of base sex humor a lot, and stuff like that.;Aziz Ansari;humor
There's something about Southern women that is so unique yet so universal. Strong southern women are allowed to be soft and feminine and have a sense of humor. But what I love about Southern women in particular is their universality.;Connie Britton;humor
I think that sense of humor is important in marriage. A sense of humor gets people through marriage.;Connie Britton;humor
The great thing about university is that they incline you to get up and do it, from the Classics to modern plays, to the humor that Monty Pythons made popular.;Michael York;humor
Once we got over the origin story, we could really delve deeper into their lives and characters and angst. So this movie actually has more heart, more humor.;Avi Arad;humor
Perhaps naively I thought people understand what humor was, that it was invented by the human race to cope with the dark areas of life, problems and terrors.;Bill Forsyth;humor
It's odd how violence and humor so often go together, isn't it?;Dan Simmons;humor
I've had a very laughable career and what has seen me through is my sense of humor.;Linda Gray;humor
It's self-effacing, it's hard-luck, the shtetl stories. All those Coasters things are an amalgam of Yiddish and black humor.;Jerry Leiber;humor
I like a very dry wit, not the big kind of humor like Robin Williams. I don't think I'm capable of that.;Chris Cooper;humor
And you know, whether it's drama or comedy, the best work is based on truth. It's just that, with comedy, the circumstances are just crazy-heightened, and you have these crazy things thrown at you. But you still have to do it truthfully, because that's where the humor comes from. So it's not that difficult to cross over.;Tony Hale;humor
I like dark humor. My favorite movie of all time is 'Harold and Maude.';Leslie Mann;humor
I'm not a traditional politician, and I have a sense of humor. I'll try to soften it and become boring, maybe even very boring, but I'm not sure if I'll be able to.;Silvio Berlusconi;humor
I want to be taken seriously as the type of musician that plays stuff like an electric rake. I mean, how seriously do you take someone like Spike Jones? They take him pretty seriously - a really good musician who made a great contribution in terms of humor, which is part of what I try to do too.;Eugene Chadbourne;humor
The president of General Motors was in a foul humor.;Arthur Hailey;humor
The Good Humor man can only be pushed so far.;Nancy Cartwright;humor
A good sense of humor will get you everywhere.;Josh Bowman;humor
Solutions-oriented campaigning with a little passion and a little humor I think that will go a long way. I think people are desperate for it.;Laura Ingraham;humor
Humor is a very important thing. It is a natural predilection. It is an emotional release.;Ray Stevenson;humor
The sense of humor has other things to do than to make itself conspicuous in the act of laughter.;Alice Meynell;humor
I've always been really dark, and drawn to darker humor. Nothing has been forced, and I don't say anything for shock value.;Amy Schumer;humor
Although Kurt Vonnegut may not be considered a humor writer, 'Breakfast of Champions' is one of the funniest books I've ever read.;Justin Halpern;humor
The thing about For Better or Worse is the only thing that made me an okay director for that is that I have a sense of humor, and it was supposed to be funny.;Jason Alexander;humor
I regard the writing of humor as a supreme artistic challenge.;Herman Wouk;humor
Next to power without honor, the most dangerous thing in the world is power without humor.;Eric Sevareid;humor
A boy is naturally full of humor.;Robert Powell;humor
Prior to Wordsworth, humor was an essential part of poetry. I mean, they don't call them Shakespeare comedies for nothing.;William Collins;humor
I think humor is a very serious thing. I use it as a way of weakening the reader's defenses so that I can more easily take him to something more.;William Collins;humor
It never seems to occur to some people, that, like beauty, a sense of humor may sometimes be fatal.;Edgar Rice Burroghs;humor
I think humor is important for all of us, and a great comedian is a great treasure.;Leila Josefowicz;humor
Dali had a good sense of humor - obviously you could tell just looking at him he was funny.;Joe Grant;humor
People ask me what the most important thing to take on the race is, and I always say it's a sense of humor. If you've got nothing but a sense of humor, you will survive.;Phil Keoghan;humor
I think films about men are often about characters who don't want to express their feelings. You're supposed to kind of admire them for not expressing their feelings. And I feel that's a bit dull. Women's stories often have stronger emotional content, which I enjoy doing. What I really love doing is mixing that with humor.;Nigel Cole;humor
Throw in the humor, throw in that personality, try things you wouldn't normally try.;Melinda Clarke;humor
I think my sense of humor is Jewish. I'm smarter than most white people, which is kind of a Jewish thing, too.;Jim Goad;humor
I love a girl with a sense of humor. Someone who can make me laugh and that I can get along with and talk with and who is just sweet overall, inside and out.;Logan Henderson;humor
Nothing in man is more serious than his sense of humor it is the sign that he wants all the truth.;Mark Van Doren;humor
While many of us never knew Ronald Reagan personally, we felt close to him because we shared his lighthearted sense of humor, admired his uncommon virtue, and were moved by his remarkable wisdom.;Randy Forbes;humor
I like humor.;David Yates;humor
Maybe there's a chance to get back to grown-up films. Anything that uses humor and dramatic values to deal with human emotions and gets down to what people are to people.;Robert Altman;humor
Certainly, anyone whom I've witnessed, who has gone through something horrible and life-changing, has a sense of ironic humor, or an ability to look at the peculiarities of the world and find humor in it.;Christopher Heyerdahl;humor
I was a precocious only child, and then I went through a fat, awkward stage for several years, so I learned to fall back on my humor and personality when I was growing up. It's how you survive, so I think it was more of a natural progression for me, developing into comedy.;Ari Graynor;humor
Our humor turns our anger into a fine art.;Mary Kay Blakely;humor
I liked the premise of this material. I love the marriage relationship. They kind of keep each other honest, and they enjoy each other's sense of humor. Kind of a sexy but boring relationship.;Patricia Arquette;humor
Democratic politicians have disliked things I've written, Republican politicians... if they all love you, you might as well be driving a Good Humor truck.;Adam Clymer;humor
Comedy is so hard to do, so it was very cool to do dead pan humor.;Brittany Daniel;humor
Incongruity, they say, is one of the main ingredients of humor. Maybe it's because everybody can feel superior to me. I honestly don't know.;Emmett Kelly;humor
I think superheroes are heroes with flaws, and in their flaws, there is a sense of humor.;Peter Segal;humor
You may not like the humor, but that is why every radio has an on-off button.;Mel Karmazin;humor
We take the shortest route to the puck and arrive in ill humor.;Bobby Clarke;humor
Humor has historically been tied to the mores of the day. The Yellow Kid was predicated on what people thought was funny about the immigrant Irish. When you're different in a society, you're funny.;Will Eisner;humor
This is a feminist bookstore. There is no humor section.;John Callahan;humor
The best scary movies have great humor in them and a great story.;Stephen Sommers;humor
Humor results when society says you can't scratch certain things in public, but they itch in public.;Tom Walsh;humor
Imagination is more important than knowledge.;Albert Einstein;imagination
I like nonsense, it wakes up the brain cells. Fantasy is a necessary ingredient in living, it's a way of looking at life through the wrong end of a telescope. Which is what I do, and that enables you to laugh at life's realities.;Dr. Seuss;imagination
Imagination is everything. It is the preview of life's coming attractions.;Albert Einstein;imagination
I cannot imagine a God who rewards and punishes the objects of his creation and is but a reflection of human frailty.;Albert Einstein;imagination
Can you imagine what I would do if I could do all I can?;Sun Tzu;imagination
Those who dream by day are cognizant of many things that escape those who dream only at night.;Edgar Allan Poe;imagination
I saw the angel in the marble and carved until I set him free.;Michelangelo;imagination
You can't depend on your eyes when your imagination is out of focus.;Mark Twain;imagination
If everyone is thinking alike, then somebody isn't thinking.;George S. Patton;imagination
Think left and think right and think low and think high. Oh, the thinks you can think up if only you try!;Dr. Seuss;imagination
All successful people men and women are big dreamers. They imagine what their future could be, ideal in every respect, and then they work every day toward their distant vision, that goal or purpose.;Brian Tracy;imagination
The man who has no imagination has no wings.;Muhammad Ali;imagination
If you want a vision of the future, imagine a boot stamping on a human face - forever.;George Orwell;imagination
The lunatic, the lover, and the poet, are of imagination all compact.;William Shakespeare;imagination
Imagination will often carry us to worlds that never were. But without it we go nowhere.;Carl Sagan;imagination
The saddest thing I can imagine is to get used to luxury.;Charlie Chaplin;imagination
Our truest life is when we are in dreams awake.;Henry David Thoreau;imagination
I only hope that we don't lose sight of one thing - that it was all started by a mouse.;Walt Disney;imagination
I paint objects as I think them, not as I see them.;Pablo Picasso;imagination
To invent, you need a good imagination and a pile of junk.;Thomas A. Edison;imagination
Imagination rules the world.;Napoleon Bonaparte;imagination
Live out of your imagination, not your history.;Stephen Covey;imagination
Everything that is new or uncommon raises a pleasure in the imagination, because it fills the soul with an agreeable surprise, gratifies its curiosity, and gives it an idea of which it was not before possessed.;Joseph Addison;imagination
All men who have achieved great things have been great dreamers.;Orison Swett Marden;imagination
A rock pile ceases to be a rock pile the moment a single man contemplates it, bearing within him the image of a cathedral.;Antoine de Saint-Exupery;imagination
It is impossible to imagine the universe run by a wise, just and omnipotent God, but it is quite easy to imagine it run by a board of gods.;H. L. Mencken;imagination
Imagination and fiction make up more than three quarters of our real life.;Simone Weil;imagination
Imagination is the voice of daring. If there is anything Godlike about God it is that. He dared to imagine everything.;Henry Miller;imagination
Imagine for yourself a character, a model personality, whose example you determine to follow, in private as well as in public.;Epictetus;imagination
There are no rules of architecture for a castle in the clouds.;Gilbert K. Chesterton;imagination
I have always imagined that Paradise will be a kind of library.;Jorge Luis Borges;imagination
I am imagination. I can see what the eyes cannot see. I can hear what the ears cannot hear. I can feel what the heart cannot feel.;Peter Nivio Zarlenga;imagination
People who lean on logic and philosophy and rational exposition end by starving the best part of the mind.;William Butler Yeats;imagination
There is a boundary to men's passions when they act from feelings but none when they are under the influence of imagination.;Edmund Burke;imagination
Happiness is not an ideal of reason, but of imagination.;Immanuel Kant;imagination
I imagine that yes is the only living thing.;e. e. cummings;imagination
Trust that little voice in your head that says 'Wouldn't it be interesting if...' And then do it.;Duane Michals;imagination
Imagination grows by exercise, and contrary to common belief, is more powerful in the mature than in the young.;W. Somerset Maugham;imagination
To imagine is everything, to know is nothing at all.;Anatole France;imagination
One is never fortunate or as unfortunate as one imagines.;Francois de La Rochefoucauld;imagination
They are ill discoverers that think there is no land, when they can see nothing but sea.;Francis Bacon;imagination
Fiction reveals truths that reality obscures.;Jessamyn West;imagination
Solitude is as needful to the imagination as society is wholesome for the character.;James Russell Lowell;imagination
I always imagined I could be what I wanted to be.;Chris Brown;imagination
Imagination is at the root of much that passes for love.;Gilbert Parker;imagination
I used to lie in bed in my flat and imagine what would happen if there was a zombie attack.;Simon Pegg;imagination
You have to imagine it possible before you can see something. You can have the evidence right in front of you, but if you can't imagine something that has never existed before, it's impossible.;Rita Dove;imagination
Some stories are true that never happened.;Elie Wiesel;imagination
I believed in myself. I never imagined myself as just an ordinary player.;Imran Khan;imagination
It is the eye of ignorance that assigns a fixed and unchangeable color to every object beware of this stumbling block.;Paul Gauguin;imagination
I believe in the imagination. What I cannot see is infinitely more important than what I can see.;Duane Michals;imagination
Personally, I would sooner have written Alice in Wonderland than the whole Encyclopedia Britannica.;Stephen Leacock;imagination
I am better able to imagine hell than heaven it is my inheritance, I suppose.;Elinor Wylie;imagination
I doubt that the imagination can be suppressed. If you truly eradicated it in a child, he would grow up to be an eggplant.;Ursula K. Le Guin;imagination
I never did very well in math - I could never seem to persuade the teacher that I hadn't meant my answers literally.;Calvin Trillin;imagination
We imagine that we want to escape our selfish and commonplace existence, but we cling desperately to our chains.;Anne Sullivan Macy;imagination
The imagination is man's power over nature.;Wallace Stevens;imagination
Imagination has brought mankind through the dark ages to its present state of civilization. Imagination led Columbus to discover America. Imagination led Franklin to discover electricity.;L. Frank Baum;imagination
What we imagine is order is merely the prevailing form of chaos.;Kerry Thornley;imagination
You need imagination in order to imagine a future that doesn't exist.;Azar Nafisi;imagination
The most imaginative people are the most credulous, for them everything is possible.;Alexander Chase;imagination
There are no shortcuts in life - only those we imagine.;Frank Leahy;imagination
The true sign of intelligence is not knowledge but imagination.;Albert Einstein;imagination
Logic will get you from A to B. Imagination will take you everywhere.;Albert Einstein;imagination
Music is a moral law. It gives soul to the universe, wings to the mind, flight to the imagination, and charm and gaiety to life and to everything.;Plato;imagination
I am enough of an artist to draw freely upon my imagination.;Albert Einstein;imagination
To raise new questions, new possibilities, to regard old problems from a new angle, requires creative imagination and marks real advance in science.;Albert Einstein;imagination
All religion, my friend, is simply evolved out of fraud, fear, greed, imagination, and poetry.;Edgar Allan Poe;imagination
The moment a person forms a theory, his imagination sees in every object only the traits which favor that theory.;Thomas Jefferson;imagination
Reason is the natural order of truth but imagination is the organ of meaning.;C. S. Lewis;imagination
This world is but a canvas to our imagination.;Henry David Thoreau;imagination
Imagination was given to man to compensate him for what he is not a sense of humor to console him for what he is.;Francis Bacon;imagination
The imagination imitates. It is the critical spirit that creates.;Oscar Wilde;imagination
There are no great limits to growth because there are no limits of human intelligence, imagination, and wonder.;Ronald Reagan;imagination
I believe that imagination is stronger than knowledge. That myth is more potent than history. That dreams are more powerful than facts. That hope always triumphs over experience. That laughter is the only cure for grief. And I believe that love is stronger than death.;Robert Fulghum;imagination
Love is the triumph of imagination over intelligence.;H. L. Mencken;imagination
Reality leaves a lot to the imagination.;John Lennon;imagination
All the breaks you need in life wait within your imagination, Imagination is the workshop of your mind, capable of turning mind energy into accomplishment and wealth.;Napoleon Hill;imagination
Intelligence is the wife, imagination is the mistress, memory is the servant.;Victor Hugo;imagination
Science does not know its debt to imagination.;Ralph Waldo Emerson;imagination
Every human has four endowments- self awareness, conscience, independent will and creative imagination. These give us the ultimate human freedom... The power to choose, to respond, to change.;Stephen Covey;imagination
Love is a canvas furnished by nature and embroidered by imagination.;Voltaire;imagination
First comes thought then organization of that thought, into ideas and plans then transformation of those plans into reality. The beginning, as you will observe, is in your imagination.;Napoleon Hill;imagination
It is usually the imagination that is wounded first, rather than the heart it being much more sensitive.;Henry David Thoreau;imagination
Generally speaking, a howling wilderness does not howl: it is the imagination of the traveler that does the howling.;Henry David Thoreau;imagination
Imagination is the beginning of creation. You imagine what you desire, you will what you imagine and at last you create what you will.;George Bernard Shaw;imagination
There are lots of people who mistake their imagination for their memory.;Josh Billings;imagination
Formulate and stamp indelibly on your mind a mental picture of yourself as succeeding. Hold this picture tenaciously. Never permit it to fade. Your mind will seek to develop the picture... Do not build up obstacles in your imagination.;Norman Vincent Peale;imagination
We are more often frightened than hurt and we suffer more from imagination than from reality.;Lucius Annaeus Seneca;imagination
Imagination is the key to my lyrics. The rest is painted with a little science fiction.;Jimi Hendrix;imagination
And by the way, everything in life is writable about if you have the outgoing guts to do it, and the imagination to improvise. The worst enemy to creativity is self-doubt.;Sylvia Plath;imagination
Disneyland will never be completed. It will continue to grow as long as there is imagination left in the world.;Walt Disney;imagination
A good teacher can inspire hope, ignite the imagination, and instill a love of learning.;Brad Henry;imagination
The man who will use his skill and constructive imagination to see how much he can give for a dollar, instead of how little he can give for a dollar, is bound to succeed.;Henry Ford;imagination
We are so obsessed with doing that we have no time and no imagination left for being. As a result, men are valued not for what they are but for what they do or what they have - for their usefulness.;Thomas Merton;imagination
The reason we have poverty is that we have no imagination. There are a great many people accumulating what they think is vast wealth, but it's only money... they don't know how to enjoy it, because they have no imagination.;Alan Watts;imagination
The tree which moves some to tears of joy is in the eyes of others only a green thing that stands in the way. Some see nature all ridicule and deformity... and some scarce see nature at all. But to the eyes of the man of imagination, nature is imagination itself.;William Blake;imagination
There are many ways to be free. One of them is to transcend reality by imagination, as I try to do.;Anais Nin;imagination
Few people have the imagination for reality.;Johann Wolfgang von Goethe;imagination
Why does the eye see a thing more clearly in dreams than the imagination when awake?;Leonardo da Vinci;imagination
We cast away priceless time in dreams, born of imagination, fed upon illusion, and put to death by reality.;Judy Garland;imagination
The only limit to your impact is your imagination and commitment.;Tony Robbins;imagination
Cowardice... is almost always simply a lack of ability to suspend functioning of the imagination.;Ernest Hemingway;imagination
The nose of a mob is its imagination. By this, at any time, it can be quietly led.;Edgar Allan Poe;imagination
Imagination is the true magic carpet.;Norman Vincent Peale;imagination
Falling in love consists merely in uncorking the imagination and bottling the common sense.;Helen Rowland;imagination
We are the miracle of force and matter making itself over into imagination and will. Incredible. The Life Force experimenting with forms. You for one. Me for another. The Universe has shouted itself alive. We are one of the shouts.;Ray Bradbury;imagination
Nothing is more fearful than imagination without taste.;Johann Wolfgang von Goethe;imagination
My main point here is that if you are the child of God and God is a part of you, the in your imagination God suppose to look like you. And when you accept a picture of the deity assigned to you by another people, you become the spiritual prisoners of that other people.;John Henrik Clarke;imagination
All the works of man have their origin in creative fantasy. What right have we then to depreciate imagination.;Carl Jung;imagination
Aptitude found in the understanding and is often inherited. Genius coming from reason and imagination, rarely.;Marcus Aurelius;imagination
America was not built on fear. America was built on courage, on imagination and an unbeatable determination to do the job at hand.;Harry S. Truman;imagination
The power of imagination makes us infinite.;John Muir;imagination
Life is only a dream and we are the imagination of ourselves.;Bill Hicks;imagination
Faith is spiritualized imagination.;Henry Ward Beecher;imagination
Without leaps of imagination, or dreaming, we lose the excitement of possibilities. Dreaming, after all, is a form of planning.;Gloria Steinem;imagination
The soul without imagination is what an observatory would be without a telescope.;Henry Ward Beecher;imagination
Neither a lofty degree of intelligence nor imagination nor both together go to the making of genius. Love, love, love, that is the soul of genius.;Wolfgang Amadeus Mozart;imagination
Do not quench your inspiration and your imagination do not become the slave of your model.;Vincent Van Gogh;imagination
I am certain of nothing but the holiness of the heart's affections, and the truth of imagination.;John Keats;imagination
Happiness is ideal, it is the work of the imagination.;Marquis de Sade;imagination
The human race is governed by its imagination.;Napoleon Bonaparte;imagination
Imagination is the real and eternal world of which this vegetable universe is but a faint shadow.;William Blake;imagination
A lady's imagination is very rapid it jumps from admiration to love, from love to matrimony in a moment.;Jane Austen;imagination
Without this playing with fantasy no creative work has ever yet come to birth. The debt we owe to the play of the imagination is incalculable.;Carl Jung;imagination
Imagination disposes of everything it creates beauty, justice, and happiness, which are everything in this world.;Blaise Pascal;imagination
Imagination was given to man to compensate him for what he isn't. A sense of humor was provided to console him for what he is.;Horace Walpole;imagination
The use of travelling is to regulate imagination by reality, and instead of thinking how things may be, to see them as they are.;Samuel Johnson;imagination
The debt we owe to the play of imagination is incalculable.;Carl Jung;imagination
Imagination is a poor matter when it has to part company with understanding.;Thomas Carlyle;imagination
Liberty: One of Imagination's most precious possessions.;Ambrose Bierce;imagination
Knowledge is a polite word for dead but not buried imagination.;e. e. cummings;imagination
My view is that at a younger age your optimism is more and you have more imagination etc. You have less bias.;Abdul Kalam;imagination
Imagination is not only the uniquely human capacity to envision that which is not, and therefore the fount of all invention and innovation. In its arguably most transformative and revelatory capacity, it is the power to that enables us to empathize with humans whose experiences we have never shared.;J. K. Rowling;imagination
Our thoughts and imagination are the only real limits to our possibilities.;Orison Swett Marden;imagination
A certificate of live birth is not the same thing by any stretch of the imagination as a birth certificate.;Donald Trump;imagination
For me, insanity is super sanity. The normal is psychotic. Normal means lack of imagination, lack of creativity.;Jean Dubuffet;imagination
Imagination is the eye of the soul.;Joseph Joubert;imagination
Imagination decides everything.;Blaise Pascal;imagination
Men often take their imagination for their heart and they believe they are converted as soon as they think of being converted.;Blaise Pascal;imagination
You have all the reason in the world to achieve your grandest dreams. Imagination plus innovation equals realization.;Denis Waitley;imagination
Being an actor is the loneliest thing in the world. You are all alone with your concentration and imagination, and that's all you have.;James Dean;imagination
Those Dutchmen had hardly any imagination or fantasy, but their good taste and their scientific knowledge of composition were enormous.;Vincent Van Gogh;imagination
Let us leave pretty women to men devoid of imagination.;Marcel Proust;imagination
Here is everything which can lay hold of the eye, ear and imagination - everything which can charm and bewitch the simple and ignorant. I wonder how Luther ever broke the spell.;John Adams;imagination
There is nothing heavier than compassion. Not even one's own pain weighs so heavy as the pain one feels for someone, for someone, pain intensified by the imagination and prolonged by a hundred echos.;Milan Kundera;imagination
My country has contrived for me the most insignificant office that ever the invention of man contrived or his imagination conceived.;John Adams;imagination
To speak of morals in art is to speak of legislature in sex. Art is the sex of the imagination.;George Jean Nathan;imagination
However my parents - both of whom came from impoverished backgrounds and neither of whom had been to college, took the view that my overactive imagination was an amusing quirk that would never pay a mortgage or secure a pension.;J. K. Rowling;imagination
Apathy can be overcome by enthusiasm, and enthusiasm can only be aroused by two things: first, an ideal, with takes the imagination by storm, and second, a definite intelligible plan for carrying that ideal into practice.;Arnold J. Toynbee;imagination
I had a very happy childhood, but I wasn't that happy a child. I liked being alone and creating characters and voices. I think that's when your creativity is developed, when you're young. I liked the world of the imagination because it was an easy place to go to.;David Walliams;imagination
We especially need imagination in science. It is not all mathematics, nor all logic, but it is somewhat beauty and poetry.;Maria Montessori;imagination
Were it not for imagination a man would be as happy in arms of a chambermaid as of a duchess.;Samuel Johnson;imagination
An idea is salvation by imagination.;Frank Lloyd Wright;imagination
To treat your facts with imagination is one thing, to imagine your facts is another.;John Burroughs;imagination
Wherever you write is supposed to be a little bit of a refuge, a place where you can get away from the world. The more closed in you are, the more you're forced back on your own imagination.;Stephen King;imagination
The world of reality has its limits the world of imagination is boundless.;Jean-Jacques Rousseau;imagination
For strange effects and extraordinary combinations we must go to life itself, which is always far more daring than any effort of the imagination.;Arthur Conan Doyle;imagination
The imagination is the spur of delights... all depends upon it, it is the mainspring of everything now, is it not by means of the imagination one knows joy? Is it not of the imagination that the sharpest pleasures arise?;Marquis de Sade;imagination
Having imagination it takes you an hour to write a paragraph that if you were unimaginative would take you only a minute.;Franklin P. Adams;imagination
